Date,Region,Person,Product,Category,Quantity,UnitPrice,TotalSales,DayOfWeek,Month,Quarter
2025-12-04,中国,佐藤花子,製品D,単発,1,121702,121702,Thursday,12,4
2025-12-04,北海道,高橋美咲,サービスY,保守,1,250703,250703,Thursday,12,4
2025-12-04,九州,田中太郎,製品D,単発,2,195624,391248,Thursday,12,4
2025-12-04,中部,渡辺さくら,サービスY,保守,5,201233,1006165,Thursday,12,4
2025-12-04,東北,鈴木一郎,製品D,単発,1,145638,145638,Thursday,12,4
2025-12-04,東北,中村愛,サービスY,保守,4,250062,1000248,Thursday,12,4
2025-12-04,北海道,田中太郎,製品C,サブスク,1,44781,44781,Thursday,12,4
2025-12-04,関東,田中太郎,製品A,サブスク,1,71901,71901,Thursday,12,4
2025-12-04,関東,山本大輔,サービスX,保守,4,189869,759476,Thursday,12,4
2025-12-04,九州,高橋美咲,製品C,サブスク,4,51299,205196,Thursday,12,4
2025-12-04,中部,高橋美咲,サービスY,保守,1,267047,267047,Thursday,12,4
2025-12-04,関東,山本大輔,製品E,追加オプション,3,42265,126795,Thursday,12,4
2025-12-04,四国,田中太郎,製品D,単発,5,159039,795195,Thursday,12,4
2025-12-04,中国,鈴木一郎,製品B,単発,1,119453,119453,Thursday,12,4
2025-12-04,関東,中村愛,サービスX,保守,5,337366,1686830,Thursday,12,4
2025-12-04,近畿,渡辺さくら,製品D,単発,3,117595,352785,Thursday,12,4
2025-12-04,近畿,中村愛,製品E,追加オプション,3,46689,140067,Thursday,12,4
2025-12-04,近畿,伊藤健太,製品A,サブスク,3,71444,214332,Thursday,12,4
2025-12-04,関東,渡辺さくら,製品B,単発,4,129015,516060,Thursday,12,4
2025-12-04,関東,中村愛,製品B,単発,3,127946,383838,Thursday,12,4
2025-12-04,北海道,山本大輔,サービスX,保守,3,173476,520428,Thursday,12,4
2025-12-04,近畿,山本大輔,製品C,サブスク,1,52634,52634,Thursday,12,4
2025-12-04,関東,高橋美咲,サービスX,保守,2,276412,552824,Thursday,12,4
2025-12-04,近畿,田中太郎,製品D,単発,3,135079,405237,Thursday,12,4
2025-12-04,東北,中村愛,サービスX,保守,1,221892,221892,Thursday,12,4
2025-12-04,中部,佐藤花子,サービスY,保守,3,237208,711624,Thursday,12,4
2025-12-05,中部,高橋美咲,製品A,サブスク,5,98993,494965,Friday,12,4
2025-12-05,関東,鈴木一郎,製品C,サブスク,5,47098,235490,Friday,12,4
2025-12-05,近畿,佐藤花子,製品E,追加オプション,3,47676,143028,Friday,12,4
2025-12-05,近畿,渡辺さくら,製品B,単発,5,167715,838575,Friday,12,4
2025-12-05,関東,伊藤健太,製品A,サブスク,3,79137,237411,Friday,12,4
2025-12-05,近畿,田中太郎,サービスY,保守,3,328286,984858,Friday,12,4
2025-12-05,中国,高橋美咲,サービスX,保守,1,416162,416162,Friday,12,4
2025-12-05,近畿,山本大輔,製品B,単発,5,122128,610640,Friday,12,4
2025-12-05,北海道,佐藤花子,製品A,サブスク,1,93496,93496,Friday,12,4
2025-12-05,近畿,高橋美咲,製品D,単発,2,159008,318016,Friday,12,4
2025-12-05,九州,伊藤健太,製品E,追加オプション,4,40189,160756,Friday,12,4
2025-12-05,近畿,渡辺さくら,製品D,単発,4,178231,712924,Friday,12,4
2025-12-05,中部,田中太郎,サービスX,保守,2,480501,961002,Friday,12,4
2025-12-05,近畿,渡辺さくら,製品B,単発,1,155900,155900,Friday,12,4
2025-12-05,関東,渡辺さくら,製品C,サブスク,5,61592,307960,Friday,12,4
2025-12-05,北海道,田中太郎,サービスY,保守,5,213885,1069425,Friday,12,4
2025-12-05,北海道,鈴木一郎,製品A,サブスク,1,88799,88799,Friday,12,4
2025-12-05,東北,田中太郎,製品A,サブスク,1,110562,110562,Friday,12,4
2025-12-05,中部,中村愛,サービスX,保守,3,394894,1184682,Friday,12,4
2025-12-05,関東,佐藤花子,製品D,単発,2,174000,348000,Friday,12,4
2025-12-05,東北,山本大輔,サービスY,保守,2,199576,399152,Friday,12,4
2025-12-05,中部,中村愛,製品E,追加オプション,2,48301,96602,Friday,12,4
2025-12-06,近畿,高橋美咲,製品C,サブスク,4,23744,94976,Saturday,12,4
2025-12-06,関東,佐藤花子,製品A,サブスク,1,59485,59485,Saturday,12,4
2025-12-06,東北,佐藤花子,サービスY,保守,1,134896,134896,Saturday,12,4
2025-12-06,四国,中村愛,サービスY,保守,4,84613,338452,Saturday,12,4
2025-12-06,近畿,佐藤花子,製品C,サブスク,3,33514,100542,Saturday,12,4
2025-12-06,関東,田中太郎,製品E,追加オプション,3,26045,78135,Saturday,12,4
2025-12-06,北海道,伊藤健太,製品B,単発,3,65263,195789,Saturday,12,4
2025-12-06,東北,渡辺さくら,サービスY,保守,2,101987,203974,Saturday,12,4
2025-12-06,関東,伊藤健太,製品D,単発,1,70344,70344,Saturday,12,4
2025-12-06,中部,田中太郎,製品A,サブスク,2,39397,78794,Saturday,12,4
2025-12-06,関東,田中太郎,製品C,サブスク,3,26284,78852,Saturday,12,4
2025-12-06,北海道,田中太郎,製品A,サブスク,2,55896,111792,Saturday,12,4
2025-12-06,関東,佐藤花子,サービスY,保守,3,130003,390009,Saturday,12,4
2025-12-06,関東,渡辺さくら,製品E,追加オプション,3,18254,54762,Saturday,12,4
2025-12-06,中部,中村愛,製品D,単発,4,68996,275984,Saturday,12,4
2025-12-06,近畿,中村愛,サービスX,保守,1,152728,152728,Saturday,12,4
2025-12-06,北海道,高橋美咲,製品C,サブスク,2,42971,85942,Saturday,12,4
2025-12-06,中部,伊藤健太,製品A,サブスク,2,35057,70114,Saturday,12,4
2025-12-06,北海道,鈴木一郎,サービスY,保守,4,126836,507344,Saturday,12,4
2025-12-06,東北,渡辺さくら,サービスY,保守,1,128023,128023,Saturday,12,4
2025-12-06,関東,田中太郎,製品D,単発,2,124447,248894,Saturday,12,4
2025-12-06,北海道,鈴木一郎,サービスY,保守,2,107475,214950,Saturday,12,4
2025-12-06,中部,高橋美咲,製品C,サブスク,3,25891,77673,Saturday,12,4
2025-12-06,関東,佐藤花子,製品B,単発,5,70567,352835,Saturday,12,4
2025-12-06,近畿,高橋美咲,製品E,追加オプション,5,30445,152225,Saturday,12,4
2025-12-06,関東,田中太郎,製品B,単発,2,71410,142820,Saturday,12,4
2025-12-06,関東,伊藤健太,製品C,サブスク,2,32103,64206,Saturday,12,4
2025-12-06,関東,渡辺さくら,製品B,単発,1,84037,84037,Saturday,12,4
2025-12-06,近畿,中村愛,サービスY,保守,2,128016,256032,Saturday,12,4
2025-12-06,関東,伊藤健太,サービスY,保守,1,107112,107112,Saturday,12,4
2025-12-06,中国,山本大輔,サービスY,保守,1,88918,88918,Saturday,12,4
2025-12-06,関東,渡辺さくら,製品D,単発,4,98168,392672,Saturday,12,4
2025-12-06,関東,田中太郎,製品B,単発,4,70846,283384,Saturday,12,4
2025-12-06,中部,山本大輔,製品C,サブスク,3,24649,73947,Saturday,12,4
2025-12-06,東北,高橋美咲,サービスX,保守,4,170884,683536,Saturday,12,4
2025-12-06,中部,佐藤花子,製品C,サブスク,1,33319,33319,Saturday,12,4
2025-12-06,近畿,高橋美咲,サービスX,保守,2,209546,419092,Saturday,12,4
2025-12-06,近畿,伊藤健太,製品A,サブスク,3,32638,97914,Saturday,12,4
2025-12-07,関東,山本大輔,製品E,追加オプション,2,24173,48346,Sunday,12,4
2025-12-07,中国,伊藤健太,製品A,サブスク,5,32301,161505,Sunday,12,4
2025-12-07,九州,山本大輔,製品A,サブスク,1,32523,32523,Sunday,12,4
2025-12-07,北海道,山本大輔,サービスY,保守,3,100701,302103,Sunday,12,4
2025-12-07,近畿,鈴木一郎,製品A,サブスク,4,45036,180144,Sunday,12,4
2025-12-07,近畿,高橋美咲,製品C,サブスク,4,35863,143452,Sunday,12,4
2025-12-07,関東,高橋美咲,製品B,単発,2,71897,143794,Sunday,12,4
2025-12-07,九州,渡辺さくら,製品E,追加オプション,3,31078,93234,Sunday,12,4
2025-12-07,東北,渡辺さくら,サービスY,保守,3,163741,491223,Sunday,12,4
2025-12-07,北海道,山本大輔,サービスY,保守,2,70111,140222,Sunday,12,4
2025-12-07,中部,山本大輔,製品E,追加オプション,2,12731,25462,Sunday,12,4
2025-12-07,関東,鈴木一郎,製品D,単発,4,83733,334932,Sunday,12,4
2025-12-07,中部,伊藤健太,サービスY,保守,2,118058,236116,Sunday,12,4
2025-12-07,東北,中村愛,製品D,単発,2,77331,154662,Sunday,12,4
2025-12-07,関東,渡辺さくら,サービスX,保守,4,208445,833780,Sunday,12,4
2025-12-07,関東,佐藤花子,サービスY,保守,4,147690,590760,Sunday,12,4
2025-12-07,四国,渡辺さくら,製品C,サブスク,2,26696,53392,Sunday,12,4
2025-12-07,関東,鈴木一郎,製品A,サブスク,4,36495,145980,Sunday,12,4
2025-12-07,中部,田中太郎,サービスY,保守,1,104534,104534,Sunday,12,4
2025-12-07,関東,鈴木一郎,製品A,サブスク,4,49779,199116,Sunday,12,4
2025-12-07,北海道,高橋美咲,製品B,単発,1,79063,79063,Sunday,12,4
2025-12-07,東北,渡辺さくら,製品B,単発,4,61135,244540,Sunday,12,4
2025-12-07,関東,伊藤健太,製品C,サブスク,4,28954,115816,Sunday,12,4
2025-12-07,関東,渡辺さくら,サービスX,保守,1,167980,167980,Sunday,12,4
2025-12-07,東北,田中太郎,製品E,追加オプション,5,38461,192305,Sunday,12,4
2025-12-07,近畿,鈴木一郎,サービスY,保守,2,133137,266274,Sunday,12,4
2025-12-07,四国,佐藤花子,サービスX,保守,1,165448,165448,Sunday,12,4
2025-12-07,関東,伊藤健太,製品E,追加オプション,2,26148,52296,Sunday,12,4
2025-12-07,近畿,鈴木一郎,製品C,サブスク,5,37676,188380,Sunday,12,4
2025-12-07,中部,鈴木一郎,製品A,サブスク,5,36146,180730,Sunday,12,4
2025-12-07,中部,中村愛,製品B,単発,3,81791,245373,Sunday,12,4
2025-12-07,近畿,中村愛,サービスX,保守,1,129899,129899,Sunday,12,4
2025-12-07,東北,伊藤健太,サービスX,保守,5,109856,549280,Sunday,12,4
2025-12-07,九州,田中太郎,製品A,サブスク,5,54911,274555,Sunday,12,4
2025-12-08,近畿,佐藤花子,サービスX,保守,5,221901,1109505,Monday,12,4
2025-12-08,四国,山本大輔,製品D,単発,1,136937,136937,Monday,12,4
2025-12-08,関東,鈴木一郎,製品A,サブスク,4,63161,252644,Monday,12,4
2025-12-08,北海道,渡辺さくら,製品A,サブスク,5,103372,516860,Monday,12,4
2025-12-08,東北,伊藤健太,製品C,サブスク,1,54217,54217,Monday,12,4
2025-12-08,関東,田中太郎,製品B,単発,2,183901,367802,Monday,12,4
2025-12-08,近畿,高橋美咲,サービスY,保守,1,214337,214337,Monday,12,4
2025-12-08,関東,高橋美咲,製品C,サブスク,4,69791,279164,Monday,12,4
2025-12-08,東北,伊藤健太,製品D,単発,5,104389,521945,Monday,12,4
2025-12-08,関東,鈴木一郎,製品A,サブスク,5,65101,325505,Monday,12,4
2025-12-08,関東,中村愛,製品D,単発,3,127911,383733,Monday,12,4
2025-12-08,関東,鈴木一郎,製品B,単発,4,104272,417088,Monday,12,4
2025-12-08,関東,中村愛,製品D,単発,4,145251,581004,Monday,12,4
2025-12-08,中国,中村愛,製品D,単発,1,117091,117091,Monday,12,4
2025-12-08,北海道,高橋美咲,製品E,追加オプション,2,60019,120038,Monday,12,4
2025-12-08,東北,田中太郎,製品A,サブスク,4,97677,390708,Monday,12,4
2025-12-08,関東,佐藤花子,製品D,単発,1,180974,180974,Monday,12,4
2025-12-08,中部,山本大輔,製品A,サブスク,3,50488,151464,Monday,12,4
2025-12-08,中部,山本大輔,サービスX,保守,4,272371,1089484,Monday,12,4
2025-12-08,中部,伊藤健太,製品A,サブスク,5,64208,321040,Monday,12,4
2025-12-08,関東,高橋美咲,製品D,単発,2,126989,253978,Monday,12,4
2025-12-08,関東,佐藤花子,製品E,追加オプション,3,38664,115992,Monday,12,4
2025-12-09,近畿,鈴木一郎,サービスX,保守,4,285229,1140916,Tuesday,12,4
2025-12-09,関東,田中太郎,サービスX,保守,5,347658,1738290,Tuesday,12,4
2025-12-09,近畿,鈴木一郎,製品A,サブスク,5,79860,399300,Tuesday,12,4
2025-12-09,中部,高橋美咲,製品A,サブスク,2,68089,136178,Tuesday,12,4
2025-12-09,九州,中村愛,製品D,単発,1,149585,149585,Tuesday,12,4
2025-12-09,北海道,渡辺さくら,製品B,単発,2,152247,304494,Tuesday,12,4
2025-12-09,中部,鈴木一郎,製品B,単発,4,102796,411184,Tuesday,12,4
2025-12-09,関東,高橋美咲,製品A,サブスク,4,69227,276908,Tuesday,12,4
2025-12-09,関東,田中太郎,製品C,サブスク,1,76975,76975,Tuesday,12,4
2025-12-09,近畿,渡辺さくら,製品C,サブスク,3,42322,126966,Tuesday,12,4
2025-12-09,北海道,田中太郎,製品C,サブスク,1,70924,70924,Tuesday,12,4
2025-12-09,関東,田中太郎,製品A,サブスク,2,92786,185572,Tuesday,12,4
2025-12-09,中部,伊藤健太,サービスY,保守,1,184672,184672,Tuesday,12,4
2025-12-09,近畿,佐藤花子,製品C,サブスク,1,70749,70749,Tuesday,12,4
2025-12-09,近畿,山本大輔,製品C,サブスク,1,45331,45331,Tuesday,12,4
2025-12-09,近畿,渡辺さくら,サービスX,保守,4,228305,913220,Tuesday,12,4
2025-12-09,関東,渡辺さくら,製品E,追加オプション,1,53935,53935,Tuesday,12,4
2025-12-09,近畿,田中太郎,製品D,単発,2,206879,413758,Tuesday,12,4
2025-12-09,近畿,伊藤健太,製品C,サブスク,2,56806,113612,Tuesday,12,4
2025-12-09,近畿,山本大輔,製品D,単発,1,86673,86673,Tuesday,12,4
2025-12-09,近畿,山本大輔,サービスY,保守,3,149868,449604,Tuesday,12,4
2025-12-09,関東,田中太郎,製品D,単発,3,171007,513021,Tuesday,12,4
2025-12-09,関東,渡辺さくら,製品C,サブスク,2,65051,130102,Tuesday,12,4
2025-12-09,東北,山本大輔,製品E,追加オプション,5,21300,106500,Tuesday,12,4
2025-12-09,中部,伊藤健太,製品E,追加オプション,3,38929,116787,Tuesday,12,4
2025-12-09,関東,佐藤花子,サービスY,保守,5,286306,1431530,Tuesday,12,4
2025-12-09,四国,山本大輔,製品E,追加オプション,3,32356,97068,Tuesday,12,4
2025-12-09,関東,高橋美咲,製品D,単発,5,182274,911370,Tuesday,12,4
2025-12-09,近畿,鈴木一郎,サービスY,保守,3,245423,736269,Tuesday,12,4
2025-12-09,九州,伊藤健太,製品D,単発,2,131164,262328,Tuesday,12,4
2025-12-10,東北,佐藤花子,製品A,サブスク,1,81098,81098,Wednesday,12,4
2025-12-10,北海道,鈴木一郎,製品D,単発,1,129834,129834,Wednesday,12,4
2025-12-10,関東,佐藤花子,製品A,サブスク,4,72942,291768,Wednesday,12,4
2025-12-10,中国,伊藤健太,サービスY,保守,1,175203,175203,Wednesday,12,4
2025-12-10,北海道,佐藤花子,製品A,サブスク,1,97454,97454,Wednesday,12,4
2025-12-10,東北,山本大輔,製品A,サブスク,3,42858,128574,Wednesday,12,4
2025-12-10,九州,伊藤健太,製品B,単発,2,81229,162458,Wednesday,12,4
2025-12-10,関東,高橋美咲,製品D,単発,2,163924,327848,Wednesday,12,4
2025-12-10,近畿,佐藤花子,製品B,単発,1,129129,129129,Wednesday,12,4
2025-12-10,関東,中村愛,製品D,単発,5,165648,828240,Wednesday,12,4
2025-12-10,近畿,佐藤花子,製品B,単発,2,113966,227932,Wednesday,12,4
2025-12-10,近畿,中村愛,サービスY,保守,2,237927,475854,Wednesday,12,4
2025-12-10,中部,伊藤健太,製品A,サブスク,3,71726,215178,Wednesday,12,4
2025-12-10,中部,佐藤花子,製品B,単発,4,153687,614748,Wednesday,12,4
2025-12-10,中部,中村愛,製品B,単発,3,123688,371064,Wednesday,12,4
2025-12-10,中部,田中太郎,サービスX,保守,2,248933,497866,Wednesday,12,4
2025-12-10,東北,高橋美咲,製品E,追加オプション,4,38617,154468,Wednesday,12,4
2025-12-10,近畿,渡辺さくら,製品D,単発,4,187620,750480,Wednesday,12,4
2025-12-10,北海道,中村愛,製品C,サブスク,1,44928,44928,Wednesday,12,4
2025-12-10,関東,鈴木一郎,製品C,サブスク,3,43506,130518,Wednesday,12,4
2025-12-10,関東,高橋美咲,サービスY,保守,2,159843,319686,Wednesday,12,4
2025-12-10,近畿,高橋美咲,製品B,単発,1,142984,142984,Wednesday,12,4
2025-12-10,関東,中村愛,製品B,単発,3,133907,401721,Wednesday,12,4
2025-12-10,中国,山本大輔,サービスY,保守,3,192534,577602,Wednesday,12,4
2025-12-10,関東,高橋美咲,製品C,サブスク,5,50510,252550,Wednesday,12,4
2025-12-10,関東,鈴木一郎,製品A,サブスク,3,63914,191742,Wednesday,12,4
2025-12-10,四国,高橋美咲,サービスY,保守,1,200236,200236,Wednesday,12,4
2025-12-10,北海道,高橋美咲,サービスX,保守,4,280208,1120832,Wednesday,12,4
2025-12-10,関東,鈴木一郎,製品A,サブスク,4,62667,250668,Wednesday,12,4
2025-12-11,東北,中村愛,製品B,単発,2,92955,185910,Thursday,12,4
2025-12-11,中部,山本大輔,製品B,単発,2,93844,187688,Thursday,12,4
2025-12-11,東北,鈴木一郎,製品B,単発,5,99553,497765,Thursday,12,4
2025-12-11,中部,田中太郎,製品A,サブスク,4,98873,395492,Thursday,12,4
2025-12-11,関東,伊藤健太,サービスX,保守,1,172515,172515,Thursday,12,4
2025-12-11,関東,山本大輔,製品E,追加オプション,3,26763,80289,Thursday,12,4
2025-12-11,近畿,鈴木一郎,製品A,サブスク,3,67370,202110,Thursday,12,4
2025-12-11,中部,山本大輔,製品B,単発,3,97311,291933,Thursday,12,4
2025-12-11,関東,渡辺さくら,製品D,単発,4,165040,660160,Thursday,12,4
2025-12-11,中部,渡辺さくら,製品D,単発,4,187558,750232,Thursday,12,4
2025-12-11,中部,渡辺さくら,製品B,単発,2,116613,233226,Thursday,12,4
2025-12-11,関東,山本大輔,サービスX,保守,3,232542,697626,Thursday,12,4
2025-12-11,四国,田中太郎,製品B,単発,1,143358,143358,Thursday,12,4
2025-12-11,中部,中村愛,サービスY,保守,3,176459,529377,Thursday,12,4
2025-12-11,中部,山本大輔,サービスX,保守,3,178336,535008,Thursday,12,4
2025-12-11,関東,田中太郎,製品E,追加オプション,4,43576,174304,Thursday,12,4
2025-12-11,北海道,渡辺さくら,製品D,単発,1,178819,178819,Thursday,12,4
2025-12-11,東北,山本大輔,製品B,単発,2,80056,160112,Thursday,12,4
2025-12-11,近畿,鈴木一郎,製品A,サブスク,5,55082,275410,Thursday,12,4
2025-12-11,近畿,山本大輔,製品E,追加オプション,4,40725,162900,Thursday,12,4
2025-12-11,関東,山本大輔,製品A,サブスク,4,61713,246852,Thursday,12,4
2025-12-11,関東,田中太郎,製品C,サブスク,1,71098,71098,Thursday,12,4
2025-12-11,関東,田中太郎,サービスY,保守,5,277574,1387870,Thursday,12,4
2025-12-11,九州,渡辺さくら,製品B,単発,2,115742,231484,Thursday,12,4
2025-12-11,関東,高橋美咲,製品C,サブスク,3,53044,159132,Thursday,12,4
